experiment_id,json_valid,json_preview
920,true,{"recipe_name": "espresso mart-a kucing"  "servings_estimated": 1  "per_serving": {"calories": 120  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 5  "carbohydrate_g": 30  "fiber_g": 2  "sugars_
921,true,{"recipe_name": "classic fries"  "servings_estimated": 1  "per_serving": {"calories": 150  "total_fat_g": 3  "saturated_fat_g": 0.5  "sodium_mg": 100  "carbohydrate_g": 20  "fiber_g": 2  "sugars_g": 1
922,true,{"recipe_name": "Asian Fruit Cake"  "servings_estimated": 1  "per_serving": {"calories": 3500  "total_fat_g": 200  "saturated_fat_g": 120  "sodium_mg": 500  "carbohydrate_g": 400  "fiber_g": 10  "suga
923,true,{"recipe_name": "Kante Ice Cream"  "servings_estimated": 8  "per_serving": {"calories": 220  "total_fat_g": 14  "saturated_fat_g": 9  "sodium_mg": 250  "carbohydrate_g": 26  "fiber_g": 0  "sugars_g": 
1001,true,{"recipe_name": "Dried Fruit Rum Cake"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0
1002,false,Here are the steps for the analysis:  Step 1 - Identify all ingredients: The transcript mentions the following ingredients in English: - Nescafe Gold Intenso - Gula Melaka - Flour - Rice - Tapioca flo
1007,false,I can help you with the analysis and produce the final JSON output.  Step 1: Identify all ingredients  * Kuih talam (Malay dessert) * Nescafe Gold Intenso (instant coffee) * Gula melaka (Malay palm su
1008,true,```json {     "recipe_name": ""      "servings_estimated": 0      "amount_per_serving": {         "calories": 0          "total_fat_g": 0          "saturated_fat_g": 0          "cholesterol_mg": 0    
1009,true,```json {     "recipe_name": ""      "servings_estimated": 0      "amount_per_serving": {         "calories": 0          "total_fat_g": 0          "saturated_fat_g": 0          "cholesterol_mg": 0    
1010,true,```json {   "recipe_name": ""    "servings_estimated": 0    "amount_per_serving": {     "calories": 0      "total_fat_g": 0      "saturated_fat_g": 0      "cholesterol_mg": 0      "sodium_mg": 0      
1011,true,{     "recipe_name": "Japanese-Inspired Stuffed Potatoes"      "servings_estimated": 4      "amount_per_serving": {         "calories": 239.5          "total_fat_g": 10.7          "saturated_fat_g": 1
1012,true,{   "recipe_name": ""    "servings_estimated": 0    "amount_per_serving": {     "calories": 0      "total_fat_g": 0      "saturated_fat_g": 0      "cholesterol_mg": 0      "sodium_mg": 0      "total_c
924,true,{"recipe_name": "Gula Melaka Cake"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  "p
925,true,{"recipe_name": "Kaya Toast with Cured Egg Yolk"  "servings_estimated": 1  "per_serving": {"calories": 540  "total_fat_g": 34  "saturated_fat_g": 20  "sodium_mg": 450  "carbohydrate_g": 64  "fiber_g":
926,true,{     "recipe_name": "Kimchi Grilled Cheese"      "servings_estimated": 1      "per_serving": {         "calories": 450          "total_fat_g": 22          "saturated_fat_g": 10          "sodium_mg": 
927,true,{"recipe_name": "Korean Salt Bread"  "servings_estimated": 12  "per_serving": {"calories": 246  "total_fat_g": 16  "saturated_fat_g": 10  "sodium_mg": 340  "carbohydrate_g": 24  "fiber_g": 2  "sugars_
928,true,{"recipe_name": "Kueh Ketayap"  "servings_estimated": 1  "per_serving": {"calories": 450  "total_fat_g": 30  "saturated_fat_g": 20  "sodium_mg": 200  "carbohydrate_g": 45  "fiber_g": 3  "sugars_g": 10
929,true,{"recipe_name": "Koi Kau Kau Extra Intense Melele"  "servings_estimated": 1  "per_serving": {"calories": 432  "total_fat_g": 24  "saturated_fat_g": 18  "sodium_mg": 5  "carbohydrate_g": 54  "fiber_g":
930,true,{"recipe_name": "Spicy Mala Pasta"  "servings_estimated": 1  "per_serving": {"calories": 542  "total_fat_g": 24  "saturated_fat_g": 4  "sodium_mg": 345  "carbohydrate_g": 59  "fiber_g": 2  "sugars_g":
931,true,{"recipe_name": "Pandan Matcha Bandung"  "servings_estimated": 1  "per_serving": {"calories": 220  "total_fat_g": 10  "saturated_fat_g": 7  "sodium_mg": 50  "carbohydrate_g": 30  "fiber_g": 2  "sugars
932,true,{"recipe_name": "Mentaiko Pasta"  "servings_estimated": 4  "per_serving": {"calories": 540  "total_fat_g": 35  "saturated_fat_g": 8  "sodium_mg": 450  "carbohydrate_g": 25  "fiber_g": 2  "sugars_g": 6
933,true,{"recipe_name": "Mooncake Wellington"  "servings_estimated": 1  "per_serving": {"calories": 1234  "total_fat_g": 92  "saturated_fat_g": 34  "sodium_mg": 1357  "carbohydrate_g": 156  "fiber_g": 6  "sug
934,true,{"recipe_name": "Mug Lasagna"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  "protei
935,true,{"recipe_name": "Golden Diner or Pavilion Style Pancakes"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g
936,true,{"recipe_name": "Papaya Snow Fungus Soup"  "servings_estimated": 8  "per_serving": {"calories": 104  "total_fat_g": 0.2  "saturated_fat_g": 0.1  "sodium_mg": 2  "carbohydrate_g": 24  "fiber_g": 2  "su
937,true,{"recipe_name": "Peanut Cookies"  "servings_estimated": 1  "per_serving": {"calories": 384  "total_fat_g": 22  "saturated_fat_g": 8  "sodium_mg": 250  "carbohydrate_g": 34  "fiber_g": 2  "sugars_g": 1
938,true,{"recipe_name": "Pickle Shaved Ice Dessert"  "servings_estimated": 8  "per_serving": {"calories": 472  "total_fat_g": 24  "saturated_fat_g": 13  "sodium_mg": 50  "carbohydrate_g": 63  "fiber_g": 4  "s
939,true,{"recipe_name": "Pineapple Bun"  "servings_estimated": 1  "per_serving": {"calories": 542  "total_fat_g": 24  "saturated_fat_g": 11  "sodium_mg": 350  "carbohydrate_g": 76  "fiber_g": 2  "sugars_g": 4
940,true,{"recipe_name": "Juk Pie"  "servings_estimated": 8  "per_serving": {"calories": 437}  "total_recipe": {"calories": 3512}  "ingredients": [{"name_original": "Rice"  "name_en": "rice"  "quantity_value":
941,true,{"recipe_name": "Carbonara Noodles"  "servings_estimated": 4  "per_serving": {"calories": 560  "total_fat_g": 34  "saturated_fat_g": 18  "sodium_mg": 450  "carbohydrate_g": 40  "fiber_g": 2  "sugars_g
942,true,{"recipe_name": "potato cream udon curry"  "servings_estimated": 1  "per_serving": {"calories": 450  "total_fat_g": 22  "saturated_fat_g": 12  "sodium_mg": 350  "carbohydrate_g": 55  "fiber_g": 5  "su
943,true,{"recipe_name": "Rice Paper Croissant"  "servings_estimated": 1  "per_serving": {"calories": 320  "total_fat_g": 18  "saturated_fat_g": 10  "sodium_mg": 350  "carbohydrate_g": 30  "fiber_g": 2  "sugar
944,true,{"recipe_name": "roti-boy cookies"  "servings_estimated": 12  "per_serving": {"calories": 422  "total_fat_g": 26  "saturated_fat_g": 18  "sodium_mg": 350  "carbohydrate_g": 31  "fiber_g": 1  "sugars_g
945,true,{"recipe_name": "Roti-Boy Coffee Bun"  "servings_estimated": 1  "per_serving": {"calories": 420  "total_fat_g": 24  "saturated_fat_g": 14  "sodium_mg": 350  "carbohydrate_g": 40  "fiber_g": 2  "sugars
946,true,{"recipe_name": "Japanese Salmon Baked Potato"  "servings_estimated": 1  "per_serving": {"calories": 540  "total_fat_g": 24  "saturated_fat_g": 8  "sodium_mg": 450  "carbohydrate_g": 42  "fiber_g": 4 
947,true,{  "recipe_name": "Mandarin Orange Sticky Pudding"   "servings_estimated": 8   "per_serving": {   "calories": 450    "total_fat_g": 20    "saturated_fat_g": 12    "sodium_mg": 200    "carbohydrate_g":
948,true,{"recipe_name": "Korean Rice Balls with Super Ring"  "servings_estimated": 8  "per_serving": {"calories": 320  "total_fat_g": 12  "saturated_fat_g": 2  "sodium_mg": 450  "carbohydrate_g": 35  "fiber_g
949,false,{"recipe_name": "Thai Coconut Ice Cream Bars"  "servings_estimated": 12  "per_serving": {"calories": 360  "total_fat_g": 22  "saturated_fat_g": 14  "sodium_mg": 150  "carbohydrate_g": 34  "fiber_g": 2
950,true,{"recipe_name": "Watermelon Sandwich"  "servings_estimated": 1  "per_serving": {"calories": 350  "total_fat_g": 20  "saturated_fat_g": 10  "sodium_mg": 250  "carbohydrate_g": 40  "fiber_g": 5  "sugars
951,true,{   "recipe_name": "Appam Balik Pizza"    "servings_estimated": 1    "per_serving": {     "calories": 540      "total_fat_g": 34      "saturated_fat_g": 12      "sodium_mg": 350      "carbohydrate_g":
952,true,{   "recipe_name": "Frozen Apple Juice"    "servings_estimated": 1    "per_serving": {     "calories": 47      "total_fat_g": 0      "saturated_fat_g": 0      "sodium_mg": 0      "carbohydrate_g": 12 
953,true,{   "recipe_name": "Olive Young Bagel Chips"    "servings_estimated": 1    "per_serving": {     "calories": 170      "total_fat_g": 9      "saturated_fat_g": 3.75      "sodium_mg": 200      "carbohydr
954,true,{   "recipe_name": "Japanese Baked Potato Stuffed with Salmon"    "servings_estimated": 1    "per_serving": {     "calories": 420      "total_fat_g": 23      "saturated_fat_g": 3      "sodium_mg": 350
955,true,{   "recipe_name": "Banana Creme Brule"    "servings_estimated": 1    "per_serving": {     "calories": 320      "total_fat_g": 24      "saturated_fat_g": 16      "sodium_mg": 150      "carbohydrate_g"
956,true, {. "recipe_name": "Malaysian Fried Dace with Salted Black Beans"  "servings_estimated": 1  "per_serving": { "calories": 400  "total_fat_g": 20  "saturated_fat_g": 10  "sodium_mg": 500  "carbohydrate_
957,true,{   "recipe_name": "Buttered Dog Dessert"    "servings_estimated": 1    "per_serving": {     "calories": 350      "total_fat_g": 20      "saturated_fat_g": 14      "sodium_mg": 10      "carbohydrate_g
958,true,{   "recipe_name": "Malaysian Cake Batik"    "servings_estimated": 1    "per_serving": {     "calories": 420      "total_fat_g": 26      "saturated_fat_g": 18      "sodium_mg": 200      "carbohydrate_
959,true,{   "recipe_name": "Castella Cake"    "servings_estimated": 8    "per_serving": {     "calories": 246      "total_fat_g": 14      "saturated_fat_g": 9      "sodium_mg": 23      "carbohydrate_g": 27   
960,true, {. "recipe_name": "Century Egg Carbonara"  "servings_estimated": 1  "per_serving": { "calories": 550  "total_fat_g": 43  "saturated_fat_g": 15  "sodium_mg": 350  "carbohydrate_g": 20  "fiber_g": 0  "
961,true,{   "recipe_name": "Chicken Lemak Rice"    "servings_estimated": 1    "per_serving": {     "calories": 420      "total_fat_g": 24      "saturated_fat_g": 14      "sodium_mg": 400      "carbohydrate_g"
962,true,{   "recipe_name": "Hainanese Chicken Rice"    "servings_estimated": 1    "per_serving": {     "calories": 420      "total_fat_g": 24      "saturated_fat_g": 12      "sodium_mg": 450      "carbohydrat
963,true,{   "recipe_name": "Waterless Chicken Soup"    "servings_estimated": 1    "per_serving": {     "calories": 320      "total_fat_g": 10      "saturated_fat_g": 3      "sodium_mg": 350      "carbohydrate
964,true, {. "recipe_name": "Lei La Jiao"  "servings_estimated": 1  "per_serving": { "calories": 240  "total_fat_g": 14  "saturated_fat_g": 2  "sodium_mg": 450  "carbohydrate_g": 26  "fiber_g": 4  "sugars_g": 
965,true, {. "recipe_name": "Coco Crunch Strawberry"  "servings_estimated": 1  "per_serving": { "calories": 320  "total_fat_g": 10  "saturated_fat_g": 4  "sodium_mg": 350  "carbohydrate_g": 60  "fiber_g": 2  "
966,true,{   "recipe_name": "Seoul Corn Tart"    "servings_estimated": 8    "per_serving": {     "calories": 320      "total_fat_g": 14      "saturated_fat_g": 9      "sodium_mg": 350      "carbohydrate_g": 45
967,true,{ "recipe_name": "Croissant Cereal"  "servings_estimated": 1  "per_serving": { "calories": 250  "total_fat_g": 8  "saturated_fat_g": 3  "sodium_mg": 200  "carbohydrate_g": 35  "fiber_g": 2  "sugars_g"
968,true,{   "recipe_name": "Black Sesame Tong Yuen Cookie"    "servings_estimated": 1    "per_serving": {     "calories": 320      "total_fat_g": 16      "saturated_fat_g": 9      "sodium_mg": 200      "carbo
969,true,{   "recipe_name": "Durian Curry"    "servings_estimated": 1    "per_serving": {     "calories": 450      "total_fat_g": 24      "saturated_fat_g": 14      "sodium_mg": 350      "carbohydrate_g": 60  
970,true,{   "recipe_name": "Espresso Marta Kucing"    "servings_estimated": 1    "per_serving": {     "calories": 120      "total_fat_g": 3      "saturated_fat_g": 2      "sodium_mg": 10      "carbohydrate_g"
971,true,{ "recipe_name": ""  "servings_estimated": 0  "per_serving": { "calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  "protein_g": 0 }
972,true,{   "recipe_name": "Dried Asian Fruits Fruit Cake"    "servings_estimated": 1    "per_serving": {     "calories": 528      "total_fat_g": 37      "saturated_fat_g": 23      "sodium_mg": 200      "carb
973,true,{ "recipe_name": "Kante Ice Cream"  "servings_estimated": 1  "per_serving": { "calories": 350  "total_fat_g": 22  "saturated_fat_g": 14  "sodium_mg": 200  "carbohydrate_g": 35  "fiber_g": 2  "sugars_g
974,true,{   "recipe_name": "Malaysian Longan Cake"    "servings_estimated": 1    "per_serving": {     "calories": 340      "total_fat_g": 24      "saturated_fat_g": 14      "sodium_mg": 200      "carbohydrate
975,true,{ "recipe_name": "Kaya Toast with Half Boiled Eggs"  "servings_estimated": 1  "per_serving": { "calories": 420  "total_fat_g": 25  "saturated_fat_g": 12  "sodium_mg": 350  "carbohydrate_g": 35  "fiber
976,true,{   "recipe_name": "Kimchi Grilled Cheese"    "servings_estimated": 1    "per_serving": {     "calories": 560      "total_fat_g": 34      "saturated_fat_g": 12      "sodium_mg": 450      "carbohydrate
977,true,{   "recipe_name": "Korean Salt Bread"    "servings_estimated": 1    "per_serving": {     "calories": 350      "total_fat_g": 20      "saturated_fat_g": 12      "sodium_mg": 400      "carbohydrate_g":
978,true,{   "recipe_name": "kueh dadar"    "servings_estimated": 1    "per_serving": {     "calories": 250      "total_fat_g": 12      "saturated_fat_g": 8      "sodium_mg": 100      "carbohydrate_g": 30     
979,true,{   "recipe_name": "Kuih Talam XL Kopi Kau Kau Extra Intense Melele"    "servings_estimated": 1    "per_serving": {     "calories": 450      "total_fat_g": 26      "saturated_fat_g": 18      "sodium_m
980,true,{   "recipe_name": "Mala Pasta"    "servings_estimated": 1    "per_serving": {     "calories": 540      "total_fat_g": 34      "saturated_fat_g": 19      "sodium_mg": 700      "carbohydrate_g": 60    
981,true,{   "recipe_name": "Bandung Inspired Drink"    "servings_estimated": 1    "per_serving": {     "calories": 250      "total_fat_g": 10      "saturated_fat_g": 7      "sodium_mg": 50      "carbohydrate_
982,true,{   "recipe_name": "Mentaiko Pasta"    "servings_estimated": 1    "per_serving": {     "calories": 420      "total_fat_g": 26      "saturated_fat_g": 10      "sodium_mg": 450      "carbohydrate_g": 20
983,true,{   "recipe_name": "Mooncake Wellington"    "servings_estimated": 8    "per_serving": {     "calories": 1241      "total_fat_g": 93.5      "saturated_fat_g": 57.5      "sodium_mg": 1053      "carbohyd
984,true,{   "recipe_name": "Mug Lasagna"    "servings_estimated": 1    "per_serving": {     "calories": 450      "total_fat_g": 25      "saturated_fat_g": 10      "sodium_mg": 350      "carbohydrate_g": 40   
985,true,{   "recipe_name": "Golden Diner Pavillion Pancakes"    "servings_estimated": 1    "per_serving": {     "calories": 375      "total_fat_g": 18      "saturated_fat_g": 10      "sodium_mg": 250      "ca
986,true,{   "recipe_name": "Papaya Snow Fungus Soup"    "servings_estimated": 1    "per_serving": {     "calories": 120      "total_fat_g": 0.5      "saturated_fat_g": 0.2      "sodium_mg": 10      "carbohydr
987,true,{ "recipe_name": "Peanut Cookies"  "servings_estimated": 1  "per_serving": { "calories": 240  "total_fat_g": 13  "saturated_fat_g": 8  "sodium_mg": 200  "carbohydrate_g": 25  "fiber_g": 2  "sugars_g":
988,true,{   "recipe_name": "Pickle Shaved Ice"    "servings_estimated": 1    "per_serving": {     "calories": 350      "total_fat_g": 18      "saturated_fat_g": 12      "sodium_mg": 300      "carbohydrate_g":
989,true,{   "recipe_name": "Pineapple Buns"    "servings_estimated": 1    "per_serving": {     "calories": 320      "total_fat_g": 14      "saturated_fat_g": 9      "sodium_mg": 350      "carbohydrate_g": 44 
990,true,{ "recipe_name": "Juk or Porridge Pie"  "servings_estimated": 1  "per_serving": { "calories": 450  "total_fat_g": 15  "saturated_fat_g": 2  "sodium_mg": 400  "carbohydrate_g": 55  "fiber_g": 5  "sugar
991,true,{ "recipe_name": "carbonara noodle recipe"  "servings_estimated": 1  "per_serving": { "calories": 520  "total_fat_g": 38  "saturated_fat_g": 16  "sodium_mg": 350  "carbohydrate_g": 40  "fiber_g": 2  "
992,true,{   "recipe_name": "Potato Cream Curry Udon"    "servings_estimated": 1    "per_serving": {     "calories": 450      "total_fat_g": 20      "saturated_fat_g": 10      "sodium_mg": 500      "carbohydra
993,true,{ "recipe_name": "Rice Paper Croissant"  "servings_estimated": 8  "per_serving": { "calories": 320  "total_fat_g": 18  "saturated_fat_g": 11  "sodium_mg": 250  "carbohydrate_g": 37  "fiber_g": 2  "sug
994,true,{   "recipe_name": "Roti-Boy Cookies"    "servings_estimated": 1    "per_serving": {     "calories": 240      "total_fat_g": 13      "saturated_fat_g": 8      "sodium_mg": 350      "carbohydrate_g": 2
995,true,{   "recipe_name": "Coffee Bun"    "servings_estimated": 1    "per_serving": {     "calories": 250      "total_fat_g": 12      "saturated_fat_g": 7      "sodium_mg": 200      "carbohydrate_g": 35     
996,true,{   "recipe_name": "Japanese Salmon Baked Potato"    "servings_estimated": 1    "per_serving": {     "calories": 375      "total_fat_g": 12      "saturated_fat_g": 2.5      "sodium_mg": 250      "carb
997,true,{   "recipe_name": "Mandarin Sticky Toffee Pudding"    "servings_estimated": 8    "per_serving": {     "calories": 420      "total_fat_g": 24      "saturated_fat_g": 12      "sodium_mg": 100      "car
998,true,{   "recipe_name": "Korean Rice Balls with Super Ring"    "servings_estimated": 1    "per_serving": {     "calories": 350      "total_fat_g": 10      "saturated_fat_g": 3      "sodium_mg": 250      "c
999,true, {.  "recipe_name": "Thai Tea Ice Cream Bars"   "servings_estimated": 1   "per_serving": {    "calories": 250     "total_fat_g": 15     "saturated_fat_g": 12     "sodium_mg": 50     "carbohydrate_g": 
1000,true,{ "recipe_name": "Watermelon Sandwich"  "servings_estimated": 1  "per_serving": { "calories": 120  "total_fat_g": 8  "saturated_fat_g": 3  "sodium_mg": 250  "carbohydrate_g": 20  "fiber_g": 2  "sugars
1003,true,Here is the nutrition facts sheet in JSON format:  {     "recipe_name": ""      "servings_estimated": 0      "amount_per_serving": {         "calories": 0          "total_fat_g": 0          "saturated
1004,true,Here is the complete nutrition facts sheet in JSON format:  {     "recipe_name": ""      "servings_estimated": 8      "amount_per_serving": {         "calories": 253          "total_fat_g": "17.2"    
1005,true,Here is the complete nutrition facts sheet in JSON format:  {     "recipe_name": ""      "servings_estimated": 4      "amount_per_serving": {         "calories": 412.1          "total_fat_g": 24.3    
1006,true,Here is the complete nutrition facts sheet in JSON format:  ``` {     "recipe_name": ""      "servings_estimated": 8      "amount_per_serving": {         "calories": 432.1          "total_fat_g": 24.3
